year,state,num_below_fpl,population,percap_num_below_fpl
2009,South Carolina,290041.0,4589872.0,0.0631915225522629
2009,South Dakota,44572.0,807067.0,0.055227137276087364
2009,Tennessee,408459.0,6306019.0,0.06477287810265081
2009,Texas,1369641.0,24801761.0,0.05522353836084462
2009,Utah,100492.0,2723421.0,0.0368991793777018
2009,Vermont,27436.0,624817.0,0.04391045698180427
2009,Virginia,320974.0,7925937.0,0.04049666304438201
2009,Washington,303947.0,6667426.0,0.04558685765691288
2009,West Virginia,133192.0,1847775.0,0.07208236933609341
2009,Wisconsin,298054.0,5669264.0,0.05257366741079618
2009,Wyoming,20593.0,559851.0,0.03678300119138842
2010,Alabama,332096.0,4785514.0,0.06939609830835308
2010,Alaska,26687.0,713982.0,0.0373776929950615
2010,Arizona,356365.0,6407342.0,0.055618226715539766
2010,Arkansas,203582.0,2921998.0,0.06967219005625602
2010,California,1816954.0,37319550.0,0.048686385553952286
2010,Colorado,253037.0,5047539.0,0.05013076669640393
2010,Connecticut,143868.0,3579173.0,0.040195877651066324
2010,Delaware,38568.0,899647.0,0.04287014795803243
2010,District of Columbia,43962.0,605282.0,0.07263060854279493
2010,Florida,1095215.0,18846143.0,0.05811348242449397
2010,Georgia,573255.0,9712209.0,0.05902416226833669
2010,Hawaii,56944.0,1364004.0,0.04174767815930158
2010,Idaho,88177.0,1570819.0,0.05613441141213596
2010,Illinois,628732.0,12840545.0,0.048964588341071195
2010,Indiana,349997.0,6490555.0,0.05392404809758179
2010,Iowa,152177.0,3050819.0,0.04988070416501274
2010,Kansas,143280.0,2858266.0,0.05012829456740555
2010,Kentucky,314007.0,4348464.0,0.07221101519984988
2010,Louisiana,301984.0,4544635.0,0.06644846065745653
2010,Maine,78762.0,1327651.0,0.0593243254439608
2010,Maryland,205986.0,5788784.0,0.035583638981865624
2010,Massachusetts,316969.0,6566440.0,0.048271057072020764
2010,Michigan,589606.0,9877597.0,0.0596912386686762
2010,Minnesota,247813.0,5310934.0,0.04666090747879752
2010,Mississippi,229855.0,2970615.0,0.07737623354086612
2010,Missouri,361091.0,5996089.0,0.06022108744549989
2010,Montana,55982.0,990730.0,0.05650580884802116
2010,Nebraska,92234.0,1829591.0,0.05041235992087849
2010,Nevada,135253.0,2702483.0,0.050047678375775166
